time,value
2025-09-16T01:48:36.072422938Z,"{""lat"":-37.853538468777984,""lon"":145.11965547734758}"
2025-09-16T01:48:37.074299176Z,"{""lat"":-37.85353794055637,""lon"":145.11965502621382}"
2025-09-16T01:48:38.075262485Z,"{""lat"":-37.85353915764184,""lon"":145.11965278506747}"
2025-09-16T01:48:39.061375001Z,"{""lat"":-37.85353935348158,""lon"":145.11965078739166}"
2025-09-16T01:48:40.062284078Z,"{""lat"":-37.85353950159629,""lon"":145.11965317179468}"
2025-09-16T01:48:41.042287084Z,"{""lat"":-37.8535386001669,""lon"":145.11965382690178}"
2025-09-16T01:48:42.058391283Z,"{""lat"":-37.85354046038992,""lon"":145.11965295293112}"
2025-09-16T01:48:43.031709624Z,"{""lat"":-37.85354306317447,""lon"":145.11965284523112}"
2025-09-16T01:48:44.056552362Z,"{""lat"":-37.853541341370246,""lon"":145.11965303497283}"
2025-09-16T01:48:45.066311983Z,"{""lat"":-37.85353953664086,""lon"":145.11965579715456}"
2025-09-16T01:48:46.074263794Z,"{""lat"":-37.85353820580152,""lon"":145.11965572544406}"
2025-09-16T01:48:47.093224781Z,"{""lat"":-37.85353923310191,""lon"":145.11965477033922}"
2025-09-16T01:48:48.062546507Z,"{""lat"":-37.85353955164917,""lon"":145.11965314233635}"
2025-09-16T01:48:49.045654315Z,"{""lat"":-37.85353880578316,""lon"":145.1196533102399}"
2025-09-16T01:48:50.083243882Z,"{""lat"":-37.853539169685575,""lon"":145.11965317108098}"
2025-09-16T01:48:51.056795886Z,"{""lat"":-37.85353972507548,""lon"":145.11965395705292}"
2025-09-16T01:48:52.068206736Z,"{""lat"":-37.85354258852988,""lon"":145.11965297595384}"
2025-09-16T01:48:53.07735773Z,"{""lat"":-37.853543316208174,""lon"":145.11965026768536}"
2025-09-16T01:48:54.069369209Z,"{""lat"":-37.85354325235514,""lon"":145.11965081180568}"
2025-09-16T01:48:55.071210445Z,"{""lat"":-37.85354107174432,""lon"":145.1196505121268}"
2025-09-16T01:48:56.071333239Z,"{""lat"":-37.85354158889484,""lon"":145.11964697390042}"
2025-09-16T01:48:57.064070853Z,"{""lat"":-37.853541333601974,""lon"":145.11964852440457}"
2025-09-16T01:48:58.059162404Z,"{""lat"":-37.85354444762133,""lon"":145.11964810620995}"
2025-09-16T01:48:59.056266324Z,"{""lat"":-37.85354543659059,""lon"":145.11964870848905}"
2025-09-16T01:49:00.075512999Z,"{""lat"":-37.85354699726319,""lon"":145.11965118910425}"
2025-09-16T01:49:01.052275139Z,"{""lat"":-37.85354555283117,""lon"":145.11965096673083}"
2025-09-16T01:49:02.058064525Z,"{""lat"":-37.85354573555332,""lon"":145.1196534399036}"
2025-09-16T01:49:03.281263721Z,"{""lat"":-37.853546597362396,""lon"":145.11965404626946}"
2025-09-16T01:49:04.062614974Z,"{""lat"":-37.853545740141215,""lon"":145.11965248421643}"
2025-09-16T01:49:05.059503719Z,"{""lat"":-37.85354576000497,""lon"":145.1196488863731}"
2025-09-16T01:49:06.111132708Z,"{""lat"":-37.853546280800394,""lon"":145.11964636563192}"
2025-09-16T01:49:07.06923512Z,"{""lat"":-37.85354592780216,""lon"":145.1196463062804}"
2025-09-16T01:49:08.083241233Z,"{""lat"":-37.853545248915914,""lon"":145.11964749139386}"
2025-09-16T01:49:09.084248957Z,"{""lat"":-37.85354154082219,""lon"":145.1196518312798}"
2025-09-16T01:49:10.082293579Z,"{""lat"":-37.853540503301446,""lon"":145.11965113963953}"
2025-09-16T01:49:11.09021924Z,"{""lat"":-37.85353915816143,""lon"":145.11965229384128}"
2025-09-16T01:49:12.085878748Z,"{""lat"":-37.85353863874168,""lon"":145.11965110368}"
2025-09-16T01:49:13.112438838Z,"{""lat"":-37.85353959205908,""lon"":145.11965041185007}"
2025-09-16T01:49:14.111420417Z,"{""lat"":-37.85353955327222,""lon"":145.11965128143933}"
2025-09-16T01:49:15.090436914Z,"{""lat"":-37.853542250085056,""lon"":145.11965122473146}"
2025-09-16T01:49:16.084334413Z,"{""lat"":-37.853541781894975,""lon"":145.11965049833918}"
2025-09-16T01:49:17.095388914Z,"{""lat"":-37.85354064469703,""lon"":145.11965048464913}"
2025-09-16T01:49:18.08742602Z,"{""lat"":-37.85353997898029,""lon"":145.11965123746782}"
2025-09-16T01:49:19.066231884Z,"{""lat"":-37.853538960163625,""lon"":145.11965382972434}"
2025-09-16T01:49:20.127313839Z,"{""lat"":-37.85353966440651,""lon"":145.11965157772536}"
2025-09-16T01:49:21.090407976Z,"{""lat"":-37.85354028660345,""lon"":145.11964932703634}"
2025-09-16T01:49:22.078313666Z,"{""lat"":-37.853540230358774,""lon"":145.11965020227825}"
2025-09-16T01:49:23.087167227Z,"{""lat"":-37.85354172220723,""lon"":145.11965012684956}"
2025-09-16T01:49:24.119970221Z,"{""lat"":-37.8535422179462,""lon"":145.11964909228155}"
2025-09-16T01:49:25.150568629Z,"{""lat"":-37.853541419889815,""lon"":145.1196547791113}"
2025-09-16T01:49:26.065388474Z,"{""lat"":-37.853539314784115,""lon"":145.11965683477712}"
2025-09-16T01:49:27.095069088Z,"{""lat"":-37.85353939397791,""lon"":145.11965647297126}"
2025-09-16T01:49:28.111847543Z,"{""lat"":-37.853537653055625,""lon"":145.11965736104662}"
2025-09-16T01:49:29.062448101Z,"{""lat"":-37.853535939230156,""lon"":145.11965881214869}"
2025-09-16T01:49:30.081359253Z,"{""lat"":-37.85353336625938,""lon"":145.1196604475052}"
2025-09-16T01:49:31.079330713Z,"{""lat"":-37.853533375791926,""lon"":145.11965862865713}"
2025-09-16T01:49:32.09123265Z,"{""lat"":-37.853535473033126,""lon"":145.11965769768642}"
2025-09-16T01:49:33.078283423Z,"{""lat"":-37.853531386588536,""lon"":145.11965836655628}"
2025-09-16T01:49:34.10237541Z,"{""lat"":-37.85353177500442,""lon"":145.11965815217008}"
2025-09-16T01:49:35.094409069Z,"{""lat"":-37.85353254484866,""lon"":145.11965760574574}"
2025-09-16T01:49:36.093256471Z,"{""lat"":-37.85353279423482,""lon"":145.11965853545544}"
2025-09-16T01:49:37.097246614Z,"{""lat"":-37.85353366798657,""lon"":145.11966018882273}"
2025-09-16T01:49:38.084176689Z,"{""lat"":-37.85353504480184,""lon"":145.11965921208895}"
2025-09-16T01:49:39.096386872Z,"{""lat"":-37.85353513384087,""lon"":145.11965999370577}"
2025-09-16T01:49:40.064119447Z,"{""lat"":-37.853536583390216,""lon"":145.1196657840304}"
2025-09-16T01:49:41.087426493Z,"{""lat"":-37.853537533524296,""lon"":145.11966775529308}"
2025-09-16T01:49:42.089135922Z,"{""lat"":-37.85353519481029,""lon"":145.11966906805884}"
2025-09-16T01:49:43.079482691Z,"{""lat"":-37.85353818623506,""lon"":145.11966372791423}"
2025-09-16T01:49:44.490777095Z,"{""lat"":-37.853540025452034,""lon"":145.11966432338255}"
2025-09-16T01:49:45.168501247Z,"{""lat"":-37.85353924226938,""lon"":145.11966200502883}"
2025-09-16T01:49:59.087505045Z,"{""lat"":-37.853571998989736,""lon"":145.11977087359284}"
2025-09-16T01:50:00.107081886Z,"{""lat"":-37.853571998989736,""lon"":145.11977087359284}"
2025-09-16T01:50:01.095544938Z,"{""lat"":-37.853571998989736,""lon"":145.11977087359284}"
2025-09-16T01:50:02.118705524Z,"{""lat"":-37.85355848520754,""lon"":145.119739877475}"
2025-09-16T01:50:03.134518147Z,"{""lat"":-37.85351247715632,""lon"":145.1196643383822}"
2025-09-16T01:50:04.12860184Z,"{""lat"":-37.85353963248407,""lon"":145.1196729816439}"
2025-09-16T01:50:05.116969802Z,"{""lat"":-37.8535636248678,""lon"":145.11966530333723}"
2025-09-16T01:50:06.147435176Z,"{""lat"":-37.85355116930838,""lon"":145.11967457110973}"
2025-09-16T01:50:07.13329995Z,"{""lat"":-37.853546426409935,""lon"":145.1196773218497}"
2025-09-16T01:50:08.122278748Z,"{""lat"":-37.85353788488015,""lon"":145.119673540504}"
2025-09-16T01:50:09.148291103Z,"{""lat"":-37.85353788488015,""lon"":145.119673540504}"
2025-09-16T01:50:10.136633104Z,"{""lat"":-37.85353788488015,""lon"":145.119673540504}"
2025-09-16T01:50:11.099458579Z,"{""lat"":-37.85353788488015,""lon"":145.119673540504}"
2025-09-16T01:50:12.158278569Z,"{""lat"":-37.85353788488015,""lon"":145.119673540504}"
2025-09-16T01:50:13.127145535Z,"{""lat"":-37.85353788488015,""lon"":145.119673540504}"
2025-09-16T01:50:14.154202941Z,"{""lat"":-37.85353788488015,""lon"":145.119673540504}"
2025-09-16T01:50:15.154200067Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:16.152206043Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:17.136267342Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:18.127171993Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:19.123108476Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:20.140296954Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:21.130605468Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:22.16108201Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:23.156262281Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:24.160294447Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:25.164066308Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:26.140214597Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:27.159522932Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:28.159063698Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:29.149901257Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:30.165299354Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:31.170184953Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:50:32.172049821Z,"{""lat"":-37.85353788488029,""lon"":145.119673540504}"
2025-09-16T01:51:48.314444969Z,"{""lat"":-37.853547425672936,""lon"":145.11966352227117}"
2025-09-16T01:51:49.325763145Z,"{""lat"":-37.853547906050395,""lon"":145.1196634596854}"
2025-09-16T01:51:50.320608436Z,"{""lat"":-37.853547906050395,""lon"":145.1196634596854}"
2025-09-16T01:51:51.342502536Z,"{""lat"":-37.853547906050395,""lon"":145.1196634596854}"
2025-09-16T01:51:52.343855197Z,"{""lat"":-37.853550772232225,""lon"":145.11966143638776}"
2025-09-16T01:51:53.338831466Z,"{""lat"":-37.853670497252196,""lon"":145.11959449835643}"
2025-09-16T01:51:54.34368244Z,"{""lat"":-37.853670497252196,""lon"":145.11959449835643}"
2025-09-16T01:51:55.36360292Z,"{""lat"":-37.853670497252196,""lon"":145.11959449835643}"
2025-09-16T01:51:56.333070241Z,"{""lat"":-37.85356923065447,""lon"":145.1196372724438}"
2025-09-16T01:51:57.343049999Z,"{""lat"":-37.85356923065447,""lon"":145.1196372724438}"
2025-09-16T01:51:58.351869509Z,"{""lat"":-37.85353407664175,""lon"":145.11963751149128}"
2025-09-16T01:51:59.337298604Z,"{""lat"":-37.85353298712181,""lon"":145.11964644586396}"
2025-09-16T01:52:00.347108842Z,"{""lat"":-37.853540313072536,""lon"":145.11965137104286}"
2025-09-16T01:52:01.351206872Z,"{""lat"":-37.853541346987036,""lon"":145.1196610707793}"
2025-09-16T01:52:02.382939592Z,"{""lat"":-37.85353926529727,""lon"":145.11966307480418}"
2025-09-16T01:52:03.396705789Z,"{""lat"":-37.853540111672494,""lon"":145.1196645752279}"
2025-09-16T01:52:04.391059314Z,"{""lat"":-37.853540111672636,""lon"":145.1196645752279}"
2025-09-16T01:52:05.396114788Z,"{""lat"":-37.85354230502949,""lon"":145.11966499989683}"
2025-09-16T01:52:06.375999857Z,"{""lat"":-37.853543466769125,""lon"":145.1196589597124}"
2025-09-16T01:52:07.418913129Z,"{""lat"":-37.85354241473895,""lon"":145.11965929621448}"
2025-09-16T01:52:08.399970408Z,"{""lat"":-37.85354076017002,""lon"":145.11964856191315}"
2025-09-16T01:52:09.420180441Z,"{""lat"":-37.8535412555998,""lon"":145.11965009748624}"
2025-09-16T01:52:10.409818274Z,"{""lat"":-37.85353921448011,""lon"":145.11964984101107}"
2025-09-16T01:52:11.396939189Z,"{""lat"":-37.85353816699068,""lon"":145.1196561971622}"
2025-09-16T01:52:12.385619155Z,"{""lat"":-37.85354054695434,""lon"":145.11965665400794}"
2025-09-16T01:52:13.395464789Z,"{""lat"":-37.85354084575966,""lon"":145.11965547354367}"
2025-09-16T01:52:14.411703459Z,"{""lat"":-37.853544201705866,""lon"":145.11966249128906}"
2025-09-16T01:52:15.409743518Z,"{""lat"":-37.85354565132222,""lon"":145.11966783641083}"
2025-09-16T01:52:16.43377749Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:17.442925104Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:18.419648835Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:19.417710943Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:20.441444815Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:21.492486245Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:22.43906598Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:23.505593353Z,"{""lat"":-37.8535412208977,""lon"":145.11966629159525}"
2025-09-16T01:52:24.44167162Z,"{""lat"":-37.853526220783515,""lon"":145.11968447195733}"
2025-09-16T01:52:25.430199761Z,"{""lat"":-37.85352577113358,""lon"":145.11968534253782}"
2025-09-16T01:52:26.450945146Z,"{""lat"":-37.85352697527952,""lon"":145.11968229987087}"
2025-09-16T01:52:27.42367288Z,"{""lat"":-37.85352653821207,""lon"":145.11968314529958}"
2025-09-16T01:52:28.416878244Z,"{""lat"":-37.85352735796746,""lon"":145.11968527821753}"
2025-09-16T01:52:29.439958353Z,"{""lat"":-37.853528619610294,""lon"":145.11968296677875}"
2025-09-16T01:52:30.429642001Z,"{""lat"":-37.85352856123894,""lon"":145.11968045700567}"
2025-09-16T01:52:31.437740349Z,"{""lat"":-37.85352984219186,""lon"":145.11968106949718}"
2025-09-16T01:52:32.500733947Z,"{""lat"":-37.853531716304566,""lon"":145.11967902062935}"
2025-09-16T01:52:33.481755137Z,"{""lat"":-37.85353584491231,""lon"":145.11967880038648}"
2025-09-16T01:52:34.460074669Z,"{""lat"":-37.85353473440518,""lon"":145.11967860051374}"
2025-09-16T01:52:35.474991144Z,"{""lat"":-37.85353240342205,""lon"":145.11968057415126}"
2025-09-16T01:52:36.498677992Z,"{""lat"":-37.85353202947912,""lon"":145.11967753587032}"
2025-09-16T01:52:37.465445776Z,"{""lat"":-37.85353772280078,""lon"":145.1196743827675}"
2025-09-16T01:52:38.497419248Z,"{""lat"":-37.85353944867546,""lon"":145.1196743367248}"
2025-09-16T01:52:39.512494914Z,"{""lat"":-37.85353769131578,""lon"":145.11967145077446}"
2025-09-16T01:52:40.517582684Z,"{""lat"":-37.85353953589661,""lon"":145.11966701507617}"
2025-09-16T01:52:41.4935387Z,"{""lat"":-37.85354369500903,""lon"":145.1196646143664}"
2025-09-16T01:52:42.528012983Z,"{""lat"":-37.85353899900183,""lon"":145.1196661640017}"
2025-09-16T01:52:43.500519566Z,"{""lat"":-37.85353786132579,""lon"":145.1196673787381}"
2025-09-16T01:52:44.517589251Z,"{""lat"":-37.85353526130455,""lon"":145.11967010173416}"
2025-09-16T01:52:45.477728733Z,"{""lat"":-37.85353517387703,""lon"":145.1196701263183}"
2025-09-16T01:52:46.511418974Z,"{""lat"":-37.85353517387703,""lon"":145.1196701263183}"
2025-09-16T01:52:47.562667304Z,"{""lat"":-37.85353380599162,""lon"":145.11967221915185}"
2025-09-16T01:52:48.521729177Z,"{""lat"":-37.85353380599162,""lon"":145.11967221915185}"
2025-09-16T01:52:49.527578108Z,"{""lat"":-37.85353380599162,""lon"":145.11967221915185}"
2025-09-16T01:52:50.5586043Z,"{""lat"":-37.85353380599162,""lon"":145.11967221915185}"
2025-09-16T01:52:51.509539112Z,"{""lat"":-37.85352693517405,""lon"":145.11967942221492}"
2025-09-16T01:52:52.556573288Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:52:54.45395811Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:52:55.445359841Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:52:56.48671518Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:52:57.487632477Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:52:58.482889294Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:52:59.456673816Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:00.479424682Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:01.480327204Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:02.477137051Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:03.486457387Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:04.49264471Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:05.500539336Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:06.497697415Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:07.495409235Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:08.483999065Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:09.493598283Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:10.50270689Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:11.484482552Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:12.469662352Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:13.481838873Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:14.505659516Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:15.514133759Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:16.519956245Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:17.486854966Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:18.526746174Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:19.511468101Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:20.507660173Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:21.539643657Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:22.525746768Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:23.497661762Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:24.497325722Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:25.527556546Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:26.521573257Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:27.519506844Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:28.522405774Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:29.522742554Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:30.506723136Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:31.510671756Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:32.53274897Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:33.527738771Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:34.520613315Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:35.524003031Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:36.522597274Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:37.515521328Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:38.545622705Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:39.534608682Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:40.538515206Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:41.514605748Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:42.541141167Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:43.516725343Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:44.518041196Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:45.501579102Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:46.542585084Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:47.683628842Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:48.526594064Z,"{""lat"":-37.85352883818834,""lon"":145.11968022930023}"
2025-09-16T01:53:49.515724061Z,"{""lat"":-37.85352445765113,""lon"":145.11967647184167}"
2025-09-16T01:53:50.525950682Z,"{""lat"":-37.853523791152675,""lon"":145.1196743537917}"
2025-09-16T01:53:51.515816755Z,"{""lat"":-37.85352723496482,""lon"":145.11967570084772}"
2025-09-16T01:53:52.516484842Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:53:53.505999024Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:53:54.537850138Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:53:55.514461645Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:53:56.510499549Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:53:57.517027715Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:53:58.537178089Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:53:59.529199929Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:54:00.542311479Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:54:01.519383493Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:54:02.588422235Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:54:03.511545638Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:54:04.510698421Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:54:05.543289831Z,"{""lat"":-37.8535269723637,""lon"":145.11967644484437}"
2025-09-16T01:54:06.53110012Z,"{""lat"":-37.85352207897672,""lon"":145.11967421425854}"
2025-09-16T01:54:07.531318242Z,"{""lat"":-37.85352198279445,""lon"":145.1196743862593}"
2025-09-16T01:54:08.515054161Z,"{""lat"":-37.85352198279445,""lon"":145.1196743862593}"
2025-09-16T01:54:09.524759137Z,"{""lat"":-37.85352198279445,""lon"":145.1196743862593}"
2025-09-16T01:54:10.524724852Z,"{""lat"":-37.85352198279445,""lon"":145.1196743862593}"
2025-09-16T01:54:11.531292279Z,"{""lat"":-37.85352198279445,""lon"":145.1196743862593}"
2025-09-16T01:54:12.514425551Z,"{""lat"":-37.85352198279445,""lon"":145.1196743862593}"
2025-09-16T01:54:13.564764125Z,"{""lat"":-37.85352198279445,""lon"":145.1196743862593}"
2025-09-16T01:54:26.796192703Z,"{""lat"":-37.85352944115659,""lon"":145.11967549633297}"
2025-09-16T01:54:27.768290779Z,"{""lat"":-37.853532173074804,""lon"":145.1196733172196}"
2025-09-16T01:54:28.780203137Z,"{""lat"":-37.853532173074804,""lon"":145.1196733172196}"
2025-09-16T01:54:29.763411902Z,"{""lat"":-37.853532173074804,""lon"":145.1196733172196}"
2025-09-16T01:54:30.785471565Z,"{""lat"":-37.853532173074804,""lon"":145.1196733172196}"
2025-09-16T01:54:31.798297484Z,"{""lat"":-37.85353339027284,""lon"":145.1196726408134}"
2025-09-16T01:54:32.774422481Z,"{""lat"":-37.85360219703904,""lon"":145.11956612745163}"
2025-09-16T01:54:33.771412167Z,"{""lat"":-37.8535918803834,""lon"":145.11956199659312}"
2025-09-16T01:54:34.782279218Z,"{""lat"":-37.853562688059206,""lon"":145.11958643573976}"
2025-09-16T01:54:35.790542584Z,"{""lat"":-37.853562688059206,""lon"":145.11958643573976}"
2025-09-16T01:54:36.797251971Z,"{""lat"":-37.853562688059206,""lon"":145.11958643573976}"
2025-09-16T01:54:37.785291157Z,"{""lat"":-37.853562688059206,""lon"":145.11958643573976}"
2025-09-16T01:54:38.80652992Z,"{""lat"":-37.85352719026716,""lon"":145.11968179818393}"
2025-09-16T01:54:39.798419355Z,"{""lat"":-37.85352719026716,""lon"":145.11968179818393}"
2025-09-16T01:54:40.795269601Z,"{""lat"":-37.85352719026716,""lon"":145.11968179818393}"
2025-09-16T01:54:41.793821853Z,"{""lat"":-37.853516241709976,""lon"":145.11969888570513}"
2025-09-16T01:54:42.809450113Z,"{""lat"":-37.853516005830905,""lon"":145.1196980692358}"
2025-09-16T01:54:43.761666983Z,"{""lat"":-37.85351600583105,""lon"":145.1196980692358}"
2025-09-16T01:54:44.802206672Z,"{""lat"":-37.85351601524992,""lon"":145.11969719397646}"
2025-09-16T01:54:45.761828812Z,"{""lat"":-37.85351720891825,""lon"":145.11969426394091}"
2025-09-16T01:54:46.791458619Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:47.785381294Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:48.791529537Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:49.768597988Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:50.783934964Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:51.822122362Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:52.803295391Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:53.883722436Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:54.81318026Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:55.796539937Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
2025-09-16T01:54:56.90740319Z,"{""lat"":-37.8535251849535,""lon"":145.11968649072554}"
